Story;Beam;Load;Loc;P;V2;V3;T;M2;M3
STORY9;B1115;U01;0.42;0.02;-1.35;0;0;0;-0.59
STORY9;B1115;U01;0.505;0.02;-1.21;0;0;0;-0.481
STORY9;B1115;U01;0.59;0.02;-1.06;0;0;0;-0.384
STORY9;B1115;U01;0.675;0.02;-0.92;0;0;0;-0.3
STORY9;B1115;U01;0.76;0.02;-0.81;0;0;0;-0.226
STORY9;B1115;U01;0.845;0.02;-0.72;0;0;0;-0.162
STORY9;B1115;U01;0.93;0.02;-0.65;0;0;0;-0.104
STORY9;B1115;U01;1.015;0.02;-0.61;0;0;0;-0.051
STORY9;B1115;U01;1.1;0.02;-0.59;0;0;0;0
STORY9;B1115;U02;0.25;0.01;-1.55;0;0;0;-0.893
STORY9;B1115;U02;0.335;0.01;-1.47;0;0;0;-0.764
STORY9;B1115;U02;0.42;0.01;-1.37;0;0;0;-0.643
STORY9;B1115;U02;0.505;0.01;-1.25;0;0;0;-0.531
STORY9;B1115;U02;0.59;0.01;-1.12;0;0;0;-0.43
STORY9;B1115;U02;0.675;0.01;-0.99;0;0;0;-0.341
STORY9;B1115;U02;0.76;0.01;-0.89;0;0;0;-0.261
STORY9;B1115;U02;0.845;0.01;-0.81;0;0;0;-0.188
STORY9;B1115;U02;0.93;0.01;-0.75;0;0;0;-0.122
STORY9;B1115;U02;1.015;0.01;-0.71;0;0;0;-0.06
STORY9;B1115;U02;1.1;0.01;-0.7;0;0;0;0
STORY9;B1115;U03;0.25;0.02;-1.48;0;0;0;-0.798
STORY9;B1115;U03;0.335;0.02;-1.39;0;0;0;-0.676
STORY9;B1115;U03;0.42;0.02;-1.29;0;0;0;-0.562
STORY9;B1115;U03;0.505;0.02;-1.16;0;0;0;-0.458
STORY9;B1115;U03;0.59;0.02;-1.01;0;0;0;-0.366
STORY9;B1115;U03;0.675;0.02;-0.88;0;0;0;-0.286
STORY9;B1115;U03;0.76;0.02;-0.77;0;0;0;-0.216
STORY9;B1115;U03;0.845;0.02;-0.68;0;0;0;-0.154
STORY9;B1115;U03;0.93;0.02;-0.62;0;0;0;-0.099
STORY9;B1115;U03;1.015;0.02;-0.58;0;0;0;-0.048
STORY9;B1115;U03;1.1;0.02;-0.56;0;0;0;0
STORY9;B1115;U04;0.25;0.01;-1.49;0;0;0;-0.837
STORY9;B1115;U04;0.335;0.01;-1.41;0;0;0;-0.714
STORY9;B1115;U04;0.42;0.01;-1.31;0;0;0;-0.598
STORY9;B1115;U04;0.505;0.01;-1.19;0;0;0;-0.492
STORY9;B1115;U04;0.59;0.01;-1.05;0;0;0;-0.397
STORY9;B1115;U04;0.675;0.01;-0.93;0;0;0;-0.313
STORY9;B1115;U04;0.76;0.01;-0.83;0;0;0;-0.238
STORY9;B1115;U04;0.845;0.01;-0.75;0;0;0;-0.172
STORY9;B1115;U04;0.93;0.01;-0.69;0;0;0;-0.111
STORY9;B1115;U04;1.015;0.01;-0.65;0;0;0;-0.054
STORY9;B1115;U04;1.1;0.01;-0.63;0;0;0;0
STORY9;B1115;U07;0.25;0.01;-1;0;0;0;-0.539
STORY9;B1115;U07;0.335;0.01;-0.94;0;0;0;-0.456
STORY9;B1115;U07;0.42;0.01;-0.87;0;0;0;-0.379
STORY9;B1115;U07;0.505;0.01;-0.78;0;0;0;-0.309
STORY9;B1115;U07;0.59;0.01;-0.68;0;0;0;-0.247
STORY9;B1115;U07;0.675;0.01;-0.59;0;0;0;-0.193
STORY9;B1115;U07;0.76;0.01;-0.52;0;0;0;-0.146
STORY9;B1115;U07;0.845;0.01;-0.46;0;0;0;-0.104
STORY9;B1115;U07;0.93;0.01;-0.42;0;0;0;-0.067
STORY9;B1115;U07;1.015;0.01;-0.39;0;0;0;-0.032
STORY9;B1115;U07;1.1;0.01;-0.38;0;0;0;0
STORY9;B1115;U01B;0.25;0.02;-1.55;0;0;0;-0.838
STORY9;B1115;U01B;0.335;0.02;-1.46;0;0;0;-0.71
STORY9;B1115;U01B;0.42;0.02;-1.35;0;0;0;-0.59
STORY9;B1115;U01B;0.505;0.02;-1.21;0;0;0;-0.481
STORY9;B1115;U01B;0.59;0.02;-1.06;0;0;0;-0.384
STORY9;B1115;U01B;0.675;0.02;-0.92;0;0;0;-0.3
STORY9;B1115;U01B;0.76;0.02;-0.81;0;0;0;-0.226
STORY9;B1115;U01B;0.845;0.02;-0.72;0;0;0;-0.162
STORY9;B1115;U01B;0.93;0.02;-0.65;0;0;0;-0.104
STORY9;B1115;U01B;1.015;0.02;-0.61;0;0;0;-0.051
STORY9;B1115;U01B;1.1;0.02;-0.59;0;0;0;0
STORY9;B1115;U02B;0.25;0.01;-1.55;0;0;0;-0.893
STORY9;B1115;U02B;0.335;0.01;-1.47;0;0;0;-0.764
STORY9;B1115;U02B;0.42;0.01;-1.37;0;0;0;-0.643
STORY9;B1115;U02B;0.505;0.01;-1.25;0;0;0;-0.531
STORY9;B1115;U02B;0.59;0.01;-1.12;0;0;0;-0.43
STORY9;B1115;U02B;0.675;0.01;-0.99;0;0;0;-0.341
STORY9;B1115;U02B;0.76;0.01;-0.89;0;0;0;-0.261
STORY9;B1115;U02B;0.845;0.01;-0.81;0;0;0;-0.188
STORY9;B1115;U02B;0.93;0.01;-0.75;0;0;0;-0.122
STORY9;B1115;U02B;1.015;0.01;-0.71;0;0;0;-0.06
STORY9;B1115;U02B;1.1;0.01;-0.7;0;0;0;0
STORY9;B1115;U03B;0.25;0.02;-1.48;0;0;0;-0.798
STORY9;B1115;U03B;0.335;0.02;-1.39;0;0;0;-0.676
STORY9;B1115;U03B;0.42;0.02;-1.29;0;0;0;-0.562
STORY9;B1115;U03B;0.505;0.02;-1.16;0;0;0;-0.458
STORY9;B1115;U03B;0.59;0.02;-1.01;0;0;0;-0.366
STORY9;B1115;U03B;0.675;0.02;-0.88;0;0;0;-0.286
STORY9;B1115;U03B;0.76;0.02;-0.77;0;0;0;-0.216
STORY9;B1115;U03B;0.845;0.02;-0.68;0;0;0;-0.154
STORY9;B1115;U03B;0.93;0.02;-0.62;0;0;0;-0.099
STORY9;B1115;U03B;1.015;0.02;-0.58;0;0;0;-0.048
STORY9;B1115;U03B;1.1;0.02;-0.56;0;0;0;0
STORY9;B1115;U04B;0.25;0.01;-1.49;0;0;0;-0.837
STORY9;B1115;U04B;0.335;0.01;-1.41;0;0;0;-0.714
STORY9;B1115;U04B;0.42;0.01;-1.31;0;0;0;-0.598
STORY9;B1115;U04B;0.505;0.01;-1.19;0;0;0;-0.492
STORY9;B1115;U04B;0.59;0.01;-1.05;0;0;0;-0.397
STORY9;B1115;U04B;0.675;0.01;-0.93;0;0;0;-0.313
STORY9;B1115;U04B;0.76;0.01;-0.83;0;0;0;-0.238
STORY9;B1115;U04B;0.845;0.01;-0.75;0;0;0;-0.172
STORY9;B1115;U04B;0.93;0.01;-0.69;0;0;0;-0.111
STORY9;B1115;U04B;1.015;0.01;-0.65;0;0;0;-0.054
STORY9;B1115;U04B;1.1;0.01;-0.63;0;0;0;0
STORY9;B1115;U07B;0.25;0.01;-1;0;0;0;-0.539
STORY9;B1115;U07B;0.335;0.01;-0.94;0;0;0;-0.456
STORY9;B1115;U07B;0.42;0.01;-0.87;0;0;0;-0.379
STORY9;B1115;U07B;0.505;0.01;-0.78;0;0;0;-0.309
STORY9;B1115;U07B;0.59;0.01;-0.68;0;0;0;-0.247
STORY9;B1115;U07B;0.675;0.01;-0.59;0;0;0;-0.193
STORY9;B1115;U07B;0.76;0.01;-0.52;0;0;0;-0.146
STORY9;B1115;U07B;0.845;0.01;-0.46;0;0;0;-0.104
STORY9;B1115;U07B;0.93;0.01;-0.42;0;0;0;-0.067
STORY9;B1115;U07B;1.015;0.01;-0.39;0;0;0;-0.032
STORY9;B1115;U07B;1.1;0.01;-0.38;0;0;0;0
STORY9;B1118;U01;0;-0.09;-0.02;0;0;0.001;0
STORY9;B1118;U01;0.15;-0.09;0.03;0;0;0.001;0
STORY9;B1118;U01;0.3;-0.09;0.15;0;0;0;-0.012
STORY9;B1118;U01;0.45;-0.09;0.35;0;0;0;-0.049
STORY9;B1118;U01;0.6;-0.09;0.62;0;0;0;-0.121
STORY9;B1118;U01;0.75;-0.09;0.96;0;0;0;-0.24
STORY9;B1118;U01;0.9;-0.09;1.31;0;0;0;-0.41
STORY9;B1118;U01;1.05;-0.09;1.66;0;0;0;-0.633
STORY9;B1118;U01;1.2;-0.09;2;0;0;0;-0.907
STORY9;B1118;U01;1.35;-0.09;2.27;0;0;0;-1.228
STORY9;B1118;U01;1.5;-0.09;2.47;0;0;-0.001;-1.584
STORY9;B1118;U02;0;-0.12;0.21;0;0;0.001;0
STORY9;B1118;U02;0.15;-0.12;0.26;0;0;0.001;-0.034
STORY9;B1118;U02;0.3;-0.12;0.37;0;0;0.001;-0.08
STORY9;B1118;U02;0.45;-0.12;0.54;0;0;0;-0.148
STORY9;B1118;U02;0.6;-0.12;0.78;0;0;0;-0.247
STORY9;B1118;U02;0.75;-0.12;1.08;0;0;0;-0.386
STORY9;B1118;U02;0.9;-0.12;1.39;0;0;0;-0.572
STORY9;B1118;U02;1.05;-0.12;1.7;0;0;0;-0.804
STORY9;B1118;U02;1.2;-0.12;2;0;0;-0.001;-1.082
STORY9;B1118;U02;1.35;-0.12;2.24;0;0;-0.001;-1.401
STORY9;B1118;U02;1.5;-0.12;2.42;0;0;-0.001;-1.752
STORY9;B1118;U03;0;-0.09;0.02;0;0;0.001;0
STORY9;B1118;U03;0.15;-0.09;0.07;0;0;0.001;-0.006
STORY9;B1118;U03;0.3;-0.09;0.19;0;0;0;-0.024
STORY9;B1118;U03;0.45;-0.09;0.37;0;0;0;-0.065
STORY9;B1118;U03;0.6;-0.09;0.63;0;0;0;-0.14
STORY9;B1118;U03;0.75;-0.09;0.95;0;0;0;-0.258
STORY9;B1118;U03;0.9;-0.09;1.29;0;0;0;-0.426
STORY9;B1118;U03;1.05;-0.09;1.62;0;0;0;-0.644
STORY9;B1118;U03;1.2;-0.09;1.94;0;0;0;-0.912
STORY9;B1118;U03;1.35;-0.09;2.2;0;0;0;-1.223
STORY9;B1118;U03;1.5;-0.09;2.39;0;0;-0.001;-1.567
STORY9;B1118;U04;0;-0.1;0.13;0;0;0.001;0
STORY9;B1118;U04;0.15;-0.1;0.18;0;0;0.001;-0.022
STORY9;B1118;U04;0.3;-0.1;0.29;0;0;0.001;-0.056
STORY9;B1118;U04;0.45;-0.1;0.46;0;0;0;-0.111
STORY9;B1118;U04;0.6;-0.1;0.7;0;0;0;-0.197
STORY9;B1118;U04;0.75;-0.1;1;0;0;0;-0.325
STORY9;B1118;U04;0.9;-0.1;1.31;0;0;0;-0.498
STORY9;B1118;U04;1.05;-0.1;1.62;0;0;0;-0.718
STORY9;B1118;U04;1.2;-0.1;1.92;0;0;0;-0.984
STORY9;B1118;U04;1.35;-0.1;2.16;0;0;-0.001;-1.291
STORY9;B1118;U04;1.5;-0.1;2.34;0;0;-0.001;-1.629
STORY9;B1118;U07;0;-0.06;-0.01;0;0;0;0
STORY9;B1118;U07;0.15;-0.06;0.02;0;0;0;0
STORY9;B1118;U07;0.3;-0.06;0.1;0;0;0;-0.008
STORY9;B1118;U07;0.45;-0.06;0.23;0;0;0;-0.032
STORY9;B1118;U07;0.6;-0.06;0.4;0;0;0;-0.078
STORY9;B1118;U07;0.75;-0.06;0.62;0;0;0;-0.154
STORY9;B1118;U07;0.9;-0.06;0.84;0;0;0;-0.264
STORY9;B1118;U07;1.05;-0.06;1.07;0;0;0;-0.407
STORY9;B1118;U07;1.2;-0.06;1.28;0;0;0;-0.583
STORY9;B1118;U07;1.35;-0.06;1.46;0;0;0;-0.79
STORY9;B1118;U07;1.5;-0.06;1.59;0;0;0;-1.019
STORY9;B1118;U01B;0;-0.09;-0.02;0;0;0.001;0
STORY9;B1118;U01B;0.15;-0.09;0.03;0;0;0.001;0
STORY9;B1118;U01B;0.3;-0.09;0.15;0;0;0;-0.012
STORY9;B1118;U01B;0.45;-0.09;0.35;0;0;0;-0.049
STORY9;B1118;U01B;0.6;-0.09;0.62;0;0;0;-0.121
STORY9;B1118;U01B;0.75;-0.09;0.96;0;0;0;-0.24
STORY9;B1118;U01B;0.9;-0.09;1.31;0;0;0;-0.41
STORY9;B1118;U01B;1.05;-0.09;1.66;0;0;0;-0.633
STORY9;B1118;U01B;1.2;-0.09;2;0;0;0;-0.907
STORY9;B1118;U01B;1.35;-0.09;2.27;0;0;0;-1.228
STORY9;B1118;U01B;1.5;-0.09;2.47;0;0;-0.001;-1.584
STORY9;B1118;U02B;0;-0.12;0.21;0;0;0.001;0
STORY9;B1118;U02B;0.15;-0.12;0.26;0;0;0.001;-0.034
STORY9;B1118;U02B;0.3;-0.12;0.37;0;0;0.001;-0.08
STORY9;B1118;U02B;0.45;-0.12;0.54;0;0;0;-0.148
STORY9;B1118;U02B;0.6;-0.12;0.78;0;0;0;-0.247
STORY9;B1118;U02B;0.75;-0.12;1.08;0;0;0;-0.386
STORY9;B1118;U02B;0.9;-0.12;1.39;0;0;0;-0.572
STORY9;B1118;U02B;1.05;-0.12;1.7;0;0;0;-0.804
STORY9;B1118;U02B;1.2;-0.12;2;0;0;-0.001;-1.082
STORY9;B1118;U02B;1.35;-0.12;2.24;0;0;-0.001;-1.401
STORY9;B1118;U02B;1.5;-0.12;2.42;0;0;-0.001;-1.752
STORY9;B1118;U03B;0;-0.09;0.02;0;0;0.001;0
STORY9;B1118;U03B;0.15;-0.09;0.07;0;0;0.001;-0.006
STORY9;B1118;U03B;0.3;-0.09;0.19;0;0;0;-0.024
STORY9;B1118;U03B;0.45;-0.09;0.37;0;0;0;-0.065
STORY9;B1118;U03B;0.6;-0.09;0.63;0;0;0;-0.14
STORY9;B1118;U03B;0.75;-0.09;0.95;0;0;0;-0.258
STORY9;B1118;U03B;0.9;-0.09;1.29;0;0;0;-0.426
STORY9;B1118;U03B;1.05;-0.09;1.62;0;0;0;-0.644
STORY9;B1118;U03B;1.2;-0.09;1.94;0;0;0;-0.912
STORY9;B1118;U03B;1.35;-0.09;2.2;0;0;0;-1.223
STORY9;B1118;U03B;1.5;-0.09;2.39;0;0;-0.001;-1.567
STORY9;B1118;U04B;0;-0.1;0.13;0;0;0.001;0
STORY9;B1118;U04B;0.15;-0.1;0.18;0;0;0.001;-0.022
STORY9;B1118;U04B;0.3;-0.1;0.29;0;0;0.001;-0.056
STORY9;B1118;U04B;0.45;-0.1;0.46;0;0;0;-0.111
STORY9;B1118;U04B;0.6;-0.1;0.7;0;0;0;-0.197
STORY9;B1118;U04B;0.75;-0.1;1;0;0;0;-0.325
STORY9;B1118;U04B;0.9;-0.1;1.31;0;0;0;-0.498
STORY9;B1118;U04B;1.05;-0.1;1.62;0;0;0;-0.718
STORY9;B1118;U04B;1.2;-0.1;1.92;0;0;0;-0.984
STORY9;B1118;U04B;1.35;-0.1;2.16;0;0;-0.001;-1.291
STORY9;B1118;U04B;1.5;-0.1;2.34;0;0;-0.001;-1.629
STORY9;B1118;U07B;0;-0.06;-0.01;0;0;0;0
STORY9;B1118;U07B;0.15;-0.06;0.02;0;0;0;0
STORY9;B1118;U07B;0.3;-0.06;0.1;0;0;0;-0.008
STORY9;B1118;U07B;0.45;-0.06;0.23;0;0;0;-0.032
STORY9;B1118;U07B;0.6;-0.06;0.4;0;0;0;-0.078
STORY9;B1118;U07B;0.75;-0.06;0.62;0;0;0;-0.154
STORY9;B1118;U07B;0.9;-0.06;0.84;0;0;0;-0.264
STORY9;B1118;U07B;1.05;-0.06;1.07;0;0;0;-0.407
STORY9;B1118;U07B;1.2;-0.06;1.28;0;0;0;-0.583
STORY9;B1118;U07B;1.35;-0.06;1.46;0;0;0;-0.79
STORY9;B1118;U07B;1.5;-0.06;1.59;0;0;0;-1.019
STORY9;B1119;U01;0.25;0.05;-1.71;0;0;0;-0.969
STORY9;B1119;U01;0.335;0.05;-1.62;0;0;0;-0.827
STORY9;B1119;U01;0.42;0.05;-1.51;0;0;0;-0.694
STORY9;B1119;U01;0.505;0.05;-1.37;0;0;0;-0.572
STORY9;B1119;U01;0.59;0.05;-1.21;0;0;0;-0.462
STORY9;B1119;U01;0.675;0.05;-1.08;0;0;0;-0.365
STORY9;B1119;U01;0.76;0.05;-0.96;0;0;0;-0.279
STORY9;B1119;U01;0.845;0.05;-0.87;0;0;0;-0.201
STORY9;B1119;U01;0.93;0.05;-0.8;0;0;0;-0.13
STORY9;B1119;U01;1.015;0.05;-0.76;0;0;0;-0.064
STORY9;B1119;U01;1.1;0.05;-0.74;0;0;0;0
STORY9;B1119;U02;0.25;0.03;-1.6;0;0;0;-0.935
STORY9;B1119;U02;0.335;0.03;-1.52;0;0;0;-0.802
STORY9;B1119;U02;0.42;0.03;-1.42;0;0;0;-0.676
STORY9;B1119;U02;0.505;0.03;-1.3;0;0;0;-0.56
STORY9;B1119;U02;0.59;0.03;-1.17;0;0;0;-0.455
STORY9;B1119;U02;0.675;0.03;-1.04;0;0;0;-0.362
STORY9;B1119;U02;0.76;0.03;-0.94;0;0;0;-0.278
STORY9;B1119;U02;0.845;0.03;-0.86;0;0;0;-0.201
STORY9;B1119;U02;0.93;0.03;-0.8;0;0;0;-0.13
STORY9;B1119;U02;1.015;0.03;-0.76;0;0;0;-0.064
STORY9;B1119;U02;1.1;0.03;-0.75;0;0;0;0
STORY9;B1119;U03;0.25;0.04;-1.61;0;0;0;-0.911
STORY9;B1119;U03;0.335;0.04;-1.53;0;0;0;-0.777
STORY9;B1119;U03;0.42;0.04;-1.42;0;0;0;-0.652
STORY9;B1119;U03;0.505;0.04;-1.29;0;0;0;-0.537
STORY9;B1119;U03;0.59;0.04;-1.14;0;0;0;-0.434
STORY9;B1119;U03;0.675;0.04;-1.01;0;0;0;-0.342
STORY9;B1119;U03;0.76;0.04;-0.9;0;0;0;-0.261
STORY9;B1119;U03;0.845;0.04;-0.82;0;0;0;-0.188
STORY9;B1119;U03;0.93;0.04;-0.75;0;0;0;-0.122
STORY9;B1119;U03;1.015;0.04;-0.71;0;0;0;-0.06
STORY9;B1119;U03;1.1;0.04;-0.69;0;0;0;0
STORY9;B1119;U04;0.25;0.04;-1.57;0;0;0;-0.905
STORY9;B1119;U04;0.335;0.04;-1.49;0;0;0;-0.775
STORY9;B1119;U04;0.42;0.04;-1.39;0;0;0;-0.653
STORY9;B1119;U04;0.505;0.04;-1.27;0;0;0;-0.54
STORY9;B1119;U04;0.59;0.04;-1.13;0;0;0;-0.438
STORY9;B1119;U04;0.675;0.04;-1.01;0;0;0;-0.347
STORY9;B1119;U04;0.76;0.04;-0.91;0;0;0;-0.266
STORY9;B1119;U04;0.845;0.04;-0.83;0;0;0;-0.192
STORY9;B1119;U04;0.93;0.04;-0.77;0;0;0;-0.124
STORY9;B1119;U04;1.015;0.04;-0.73;0;0;0;-0.061
STORY9;B1119;U04;1.1;0.04;-0.71;0;0;0;0
STORY9;B1119;U07;0.25;0.03;-1.1;0;0;0;-0.623
STORY9;B1119;U07;0.335;0.03;-1.04;0;0;0;-0.532
STORY9;B1119;U07;0.42;0.03;-0.97;0;0;0;-0.446
STORY9;B1119;U07;0.505;0.03;-0.88;0;0;0;-0.368
STORY9;B1119;U07;0.59;0.03;-0.78;0;0;0;-0.297
STORY9;B1119;U07;0.675;0.03;-0.69;0;0;0;-0.235
STORY9;B1119;U07;0.76;0.03;-0.62;0;0;0;-0.179
STORY9;B1119;U07;0.845;0.03;-0.56;0;0;0;-0.129
STORY9;B1119;U07;0.93;0.03;-0.52;0;0;0;-0.084
STORY9;B1119;U07;1.015;0.03;-0.49;0;0;0;-0.041
STORY9;B1119;U07;1.1;0.03;-0.48;0;0;0;0
STORY9;B1119;U01B;0.25;0.05;-1.71;0;0;0;-0.969
STORY9;B1119;U01B;0.335;0.05;-1.62;0;0;0;-0.827
STORY9;B1119;U01B;0.42;0.05;-1.51;0;0;0;-0.694
STORY9;B1119;U01B;0.505;0.05;-1.37;0;0;0;-0.572
STORY9;B1119;U01B;0.59;0.05;-1.21;0;0;0;-0.462
STORY9;B1119;U01B;0.675;0.05;-1.08;0;0;0;-0.365
STORY9;B1119;U01B;0.76;0.05;-0.96;0;0;0;-0.279
STORY9;B1119;U01B;0.845;0.05;-0.87;0;0;0;-0.201
STORY9;B1119;U01B;0.93;0.05;-0.8;0;0;0;-0.13
STORY9;B1119;U01B;1.015;0.05;-0.76;0;0;0;-0.064
STORY9;B1119;U01B;1.1;0.05;-0.74;0;0;0;0
STORY9;B1119;U02B;0.25;0.03;-1.6;0;0;0;-0.935
STORY9;B1119;U02B;0.335;0.03;-1.52;0;0;0;-0.802
STORY9;B1119;U02B;0.42;0.03;-1.42;0;0;0;-0.676
STORY9;B1119;U02B;0.505;0.03;-1.3;0;0;0;-0.56
STORY9;B1119;U02B;0.59;0.03;-1.17;0;0;0;-0.455
STORY9;B1119;U02B;0.675;0.03;-1.04;0;0;0;-0.362
STORY9;B1119;U02B;0.76;0.03;-0.94;0;0;0;-0.278
STORY9;B1119;U02B;0.845;0.03;-0.86;0;0;0;-0.201
STORY9;B1119;U02B;0.93;0.03;-0.8;0;0;0;-0.13
STORY9;B1119;U02B;1.015;0.03;-0.76;0;0;0;-0.064
STORY9;B1119;U02B;1.1;0.03;-0.75;0;0;0;0
STORY9;B1119;U03B;0.25;0.04;-1.61;0;0;0;-0.911
STORY9;B1119;U03B;0.335;0.04;-1.53;0;0;0;-0.777
STORY9;B1119;U03B;0.42;0.04;-1.42;0;0;0;-0.652
STORY9;B1119;U03B;0.505;0.04;-1.29;0;0;0;-0.537
STORY9;B1119;U03B;0.59;0.04;-1.14;0;0;0;-0.434
STORY9;B1119;U03B;0.675;0.04;-1.01;0;0;0;-0.342
STORY9;B1119;U03B;0.76;0.04;-0.9;0;0;0;-0.261
STORY9;B1119;U03B;0.845;0.04;-0.82;0;0;0;-0.188
STORY9;B1119;U03B;0.93;0.04;-0.75;0;0;0;-0.122
STORY9;B1119;U03B;1.015;0.04;-0.71;0;0;0;-0.06
STORY9;B1119;U03B;1.1;0.04;-0.69;0;0;0;0
STORY9;B1119;U04B;0.25;0.04;-1.57;0;0;0;-0.905
STORY9;B1119;U04B;0.335;0.04;-1.49;0;0;0;-0.775
STORY9;B1119;U04B;0.42;0.04;-1.39;0;0;0;-0.653
STORY9;B1119;U04B;0.505;0.04;-1.27;0;0;0;-0.54
STORY9;B1119;U04B;0.59;0.04;-1.13;0;0;0;-0.438
STORY9;B1119;U04B;0.675;0.04;-1.01;0;0;0;-0.347
STORY9;B1119;U04B;0.76;0.04;-0.91;0;0;0;-0.266
STORY9;B1119;U04B;0.845;0.04;-0.83;0;0;0;-0.192
STORY9;B1119;U04B;0.93;0.04;-0.77;0;0;0;-0.124
STORY9;B1119;U04B;1.015;0.04;-0.73;0;0;0;-0.061
STORY9;B1119;U04B;1.1;0.04;-0.71;0;0;0;0
STORY9;B1119;U07B;0.25;0.03;-1.1;0;0;0;-0.623
STORY9;B1119;U07B;0.335;0.03;-1.04;0;0;0;-0.532
STORY9;B1119;U07B;0.42;0.03;-0.97;0;0;0;-0.446
STORY9;B1119;U07B;0.505;0.03;-0.88;0;0;0;-0.368
STORY9;B1119;U07B;0.59;0.03;-0.78;0;0;0;-0.297
STORY9;B1119;U07B;0.675;0.03;-0.69;0;0;0;-0.235
STORY9;B1119;U07B;0.76;0.03;-0.62;0;0;0;-0.179
STORY9;B1119;U07B;0.845;0.03;-0.56;0;0;0;-0.129
STORY9;B1119;U07B;0.93;0.03;-0.52;0;0;0;-0.084
STORY9;B1119;U07B;1.015;0.03;-0.49;0;0;0;-0.041
STORY9;B1119;U07B;1.1;0.03;-0.48;0;0;0;0
STORY9;B1122;U01;0;-0.05;-0.07;0;0;0;0
STORY9;B1122;U01;0.15;-0.05;-0.02;0;0;0;0.008
STORY9;B1122;U01;0.3;-0.05;0.1;0;0;0;0.003
STORY9;B1122;U01;0.45;-0.05;0.3;0;0;0;-0.027
STORY9;B1122;U01;0.6;-0.05;0.57;0;0;0;-0.091
STORY9;B1122;U01;0.75;-0.05;0.91;0;0;0;-0.202
STORY9;B1122;U01;0.9;-0.05;1.28;0;0;0;-0.367
STORY9;B1122;U01;1.05;-0.05;1.65;0;0;0;-0.586
STORY9;B1122;U01;1.2;-0.05;1.99;0;0;0;-0.86
STORY9;B1122;U01;1.35;-0.05;2.26;0;0;0;-1.179
STORY9;B1122;U01;1.5;-0.05;2.46;0;0;0;-1.534
STORY9;B1122;U02;0;-0.05;0.05;0;0;0;0
STORY9;B1122;U02;0.15;-0.05;0.1;0;0;0;-0.01
STORY9;B1122;U02;0.3;-0.05;0.21;0;0;0;-0.032
STORY9;B1122;U02;0.45;-0.05;0.38;0;0;0;-0.076
STORY9;B1122;U02;0.6;-0.05;0.62;0;0;0;-0.15
STORY9;B1122;U02;0.75;-0.05;0.93;0;0;0;-0.266
STORY9;B1122;U02;0.9;-0.05;1.25;0;0;0;-0.429
STORY9;B1122;U02;1.05;-0.05;1.58;0;0;0;-0.641
STORY9;B1122;U02;1.2;-0.05;1.88;0;0;0;-0.9
STORY9;B1122;U02;1.35;-0.05;2.12;0;0;0;-1.201
STORY9;B1122;U02;1.5;-0.05;2.29;0;0;0;-1.533
STORY9;B1122;U03;0;-0.05;-0.04;0;0;0;0
STORY9;B1122;U03;0.15;-0.05;0;0;0;0;0.004
STORY9;B1122;U03;0.3;-0.05;0.12;0;0;0;-0.005
STORY9;B1122;U03;0.45;-0.05;0.31;0;0;0;-0.036
STORY9;B1122;U03;0.6;-0.05;0.57;0;0;0;-0.101
STORY9;B1122;U03;0.75;-0.05;0.89;0;0;0;-0.21
STORY9;B1122;U03;0.9;-0.05;1.24;0;0;0;-0.37
STORY9;B1122;U03;1.05;-0.05;1.59;0;0;0;-0.582
STORY9;B1122;U03;1.2;-0.05;1.91;0;0;0;-0.846
STORY9;B1122;U03;1.35;-0.05;2.17;0;0;0;-1.153
STORY9;B1122;U03;1.5;-0.05;2.36;0;0;0;-1.494
STORY9;B1122;U04;0;-0.05;0.01;0;0;0;0
STORY9;B1122;U04;0.15;-0.05;0.06;0;0;0;-0.004
STORY9;B1122;U04;0.3;-0.05;0.17;0;0;0;-0.02
STORY9;B1122;U04;0.45;-0.05;0.34;0;0;0;-0.057
STORY9;B1122;U04;0.6;-0.05;0.58;0;0;0;-0.126
STORY9;B1122;U04;0.75;-0.05;0.88;0;0;0;-0.235
STORY9;B1122;U04;0.9;-0.05;1.21;0;0;0;-0.392
STORY9;B1122;U04;1.05;-0.05;1.53;0;0;0;-0.598
STORY9;B1122;U04;1.2;-0.05;1.84;0;0;0;-0.852
STORY9;B1122;U04;1.35;-0.05;2.08;0;0;0;-1.146
STORY9;B1122;U04;1.5;-0.05;2.25;0;0;0;-1.472
STORY9;B1122;U07;0;-0.03;-0.05;0;0;0;0
STORY9;B1122;U07;0.15;-0.03;-0.01;0;0;0;0.005
STORY9;B1122;U07;0.3;-0.03;0.07;0;0;0;0.002
STORY9;B1122;U07;0.45;-0.03;0.19;0;0;0;-0.017
STORY9;B1122;U07;0.6;-0.03;0.37;0;0;0;-0.059
STORY9;B1122;U07;0.75;-0.03;0.59;0;0;0;-0.13
STORY9;B1122;U07;0.9;-0.03;0.82;0;0;0;-0.236
STORY9;B1122;U07;1.05;-0.03;1.06;0;0;0;-0.377
STORY9;B1122;U07;1.2;-0.03;1.28;0;0;0;-0.553
STORY9;B1122;U07;1.35;-0.03;1.45;0;0;0;-0.758
STORY9;B1122;U07;1.5;-0.03;1.58;0;0;0;-0.986
STORY9;B1122;U01B;0;-0.05;-0.07;0;0;0;0
STORY9;B1122;U01B;0.15;-0.05;-0.02;0;0;0;0.008
